study_hours,attendance,previous_score,assignments,sleep_hours,participation,final_score
6.376717919532775,71.70096830869376,91.31086744133196,6,8.314611967554946,3,84.30087583763304
6.40465174390288,54.43002148398086,85.51284759302717,8,5.335375037281662,9,85.4052306732022
6.9853300709163,61.03059763556056,78.34651600503003,7,6.673304615377619,6,87.66886793027976
2.5783415076110465,79.91126470318694,79.28796496542486,3,8.293807149193519,10,82.4155937339101
9.229707513324637,86.7831557119595,65.39438790972156,8,5.629406713078952,3,97.20073129003444
4.768934724028658,99.91737556964748,90.65469866031168,2,8.770211325390429,7,100.0
4.448246754245477,96.65566656717789,78.2027484989307,10,4.609397508906918,4,78.04185411705976
5.670259347545538,82.12825997675958,80.0939583910699,9,4.0913753486175315,3,89.81078176794058
1.4226937009754954,71.0624026647036,87.39299970830399,4,8.520676762890954,8,73.95625556703858
2.4965503188047147,81.80886823541164,55.0739374138205,1,4.343243330739361,4,54.928913696399725
7.642302547837334,89.2825809040116,84.38889971266866,8,8.95944597973746,1,93.84425310741702
1.7451880113261382,55.91680954616937,50.73823316260706,7,8.75698430989553,6,58.88628398328889
6.428368985197494,70.4952444848144,58.993807373468826,5,4.685104550181603,10,90.16447938070904
3.2081419871318886,91.99011428178086,58.45857498484135,10,6.687923128462829,1,80.1818655400677
4.503660526377789,69.1916475966522,93.81890076140273,5,4.924601487335722,5,82.18609012490997
3.598243630936299,78.59361356135932,87.10954730613598,7,6.1407758651506,7,92.72733046788193
4.201054448184542,79.38846804310991,78.56434238746428,5,4.307125646299164,6,71.39228101074839
7.471413146658209,59.22381265668197,79.98812188884645,8,5.119622938982948,2,78.08213254756969
3.6740954406085753,68.11177208261442,70.9140036921414,6,5.816363981994497,4,61.59665595574988
6.097641762672074,66.72556443709661,92.08998669096854,5,6.193237501230274,2,79.8019765397432
5.284453619791897,51.30983542660324,67.29423140852988,9,8.887481291044466,1,76.6297746335802
6.973040488263833,51.209588194567765,60.9284740428442,2,8.039328228419906,3,70.20010554651049
9.431467653922821,91.58485218378868,48.966943531237504,1,7.687049721559731,3,81.86280552050789
7.593148874892252,63.65354049864062,83.24131087435819,8,6.685206573709872,7,87.85721297374175
2.934463407316811,75.90393831194078,80.39441626415753,3,8.199988803021718,1,73.83318300848258
1.2806482155515622,64.93627867943866,61.13952711882742,7,5.696614178278555,9,69.66960057757748
3.360376398698426,97.03396225576702,41.385637767757615,10,7.5444955638665805,6,82.23435994994877
6.355701376302293,62.964837943288686,86.14485302449059,8,8.96891987689086,4,81.26412116224135
1.462832321358253,71.48284063694675,40.62798908997405,6,5.573144544675994,3,56.20960214346731
5.467296224811127,93.63651252423008,78.7034878795978,10,7.370087674419837,3,87.38849903818232
6.371585640252003,92.09667833959043,93.36414103493314,9,8.221574320761913,2,96.95133392588532
4.008195017352648,59.305070892313864,64.07137304815119,7,8.57903791675336,2,73.42669575192461
7.938209833712397,90.13216548978552,52.9235372747774,10,7.589663454700509,10,99.91604040573574
1.9593842782039461,72.90934433689463,78.767905552386,5,5.4180396170856815,5,66.33459558035969
1.6762400356222789,74.14844360426775,84.94204781085719,8,5.6314107578447326,9,81.7583242805006
7.55369880583243,56.67399862079719,70.0536673842816,2,4.1037901606198215,2,63.19449324159677
5.459421845855786,54.03007568785623,93.18694013908804,7,7.804429888357548,2,88.95698037606127
7.195621567849624,86.39696534868827,42.84177969118786,4,4.213698030309757,6,74.56800686546521
4.913446047433716,74.82305761776499,67.76375790674905,9,8.323261773013728,10,96.57942930839492
3.2176182991519613,71.84253513075898,79.51496710274026,1,4.593303072372694,2,61.304371802997196
8.371920859067798,86.47541143261984,87.44522591320484,7,4.859382560679621,4,94.88194712362674
8.194742910720812,88.27564494955548,49.859058654928454,6,6.382632354161187,6,82.86550891974821
7.252268237689841,57.94540838346768,84.00019149700248,8,7.689402075843712,5,95.7134955671964
3.449306235069664,80.51125747388207,70.39888916451999,5,4.695011025995388,1,64.96319952061451
6.312076001821784,56.76770411388428,61.81045250944798,1,6.200355375332492,6,72.88514494965159
4.248765072460241,87.56875430145229,47.244326571850145,1,6.414256372050524,1,58.37599247659543
1.8242386599397074,82.84775781335698,87.59126673999017,9,5.0614282083429565,3,69.12321050103978
9.255822179160186,97.8307310541729,48.65002644988434,10,4.577791883403159,10,97.97888010295414
2.2313676782706526,53.44790081782106,57.03833225650045,6,8.182104614928198,5,57.30605807215633
9.552136184387223,52.852736057562716,55.952504257934024,10,6.512328248813827,10,95.13481092505477
5.014051956621602,64.10935373466,87.92777188049698,5,4.071906179920765,5,73.46408196325206
